data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-07-07,Valle d'Aosta,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,18869,14138.0,62,37.0,0
2020-07-08,Valle d'Aosta,4,0,4,1,5,0,0,1045,146,1082.0,114.0,1196,19052,14235.0,183,97.0,0
2020-07-09,Valle d'Aosta,4,0,4,1,5,0,0,1045,146,1079.0,117.0,1196,19246,14304.0,194,69.0,0
2020-07-10,Valle d'Aosta,4,0,4,1,5,0,0,1045,146,1079.0,117.0,1196,19327,14342.0,81,38.0,0
2020-07-11,Valle d'Aosta,2,0,2,1,3,-2,0,1047,146,1079.0,117.0,1196,19409,14405.0,82,63.0,0
2020-07-12,Valle d'Aosta,2,0,2,1,3,0,0,1047,146,1079.0,117.0,1196,19497,14500.0,88,95.0,0
2020-07-13,Valle d'Aosta,2,0,2,1,3,0,0,1047,146,1079.0,117.0,1196,19599,14554.0,102,54.0,0
2020-07-14,Valle d'Aosta,3,0,3,1,4,1,0,1046,146,1079.0,117.0,1196,19707,14621.0,108,67.0,0
2020-07-15,Valle d'Aosta,1,0,1,1,2,-2,0,1048,146,1079.0,117.0,1196,19824,14702.0,117,81.0,0
2020-07-16,Valle d'Aosta,1,0,1,1,2,0,0,1048,146,1079.0,117.0,1196,19915,14736.0,91,34.0,0
2020-07-17,Valle d'Aosta,2,0,2,0,2,0,0,1048,146,1079.0,117.0,1196,20023,14770.0,108,34.0,0
2020-07-18,Valle d'Aosta,2,0,2,0,2,0,0,1048,146,1079.0,117.0,1196,20104,14826.0,81,56.0,0
2020-07-19,Valle d'Aosta,2,0,2,1,3,1,0,1047,146,1079.0,117.0,1196,20190,14892.0,86,66.0,0
2020-07-20,Valle d'Aosta,1,0,1,0,1,-2,0,1049,146,1079.0,117.0,1196,20270,14947.0,80,55.0,0
2020-07-21,Valle d'Aosta,1,0,1,0,1,0,0,1049,146,1079.0,117.0,1196,20380,15007.0,110,60.0,0
2020-07-22,Valle d'Aosta,1,0,1,0,1,0,0,1049,146,1079.0,117.0,1196,20539,15112.0,159,105.0,0
2020-07-23,Valle d'Aosta,1,0,1,0,1,0,0,1049,146,1079.0,117.0,1196,20668,15131.0,129,19.0,0
