;title;content;date;author;tags;url;website-domain;region
798;Arriva a Genova il truck di Una vita da social;Fa tappa a Genova la 7^ edizione di “Una vita da social” la campagna educativa itinerante sui temi dei social network e del cyberbullismo.Torna, così, a Genova il truck della Polizia di Stato impegnato nella campagna educativa itinerante “Una vita da social”.Anche per quest’anno l’obiettivo è quello di sensibilizzazione i giovani sui rischi connessi all’uso della rete internet.Il progetto, a cura del Servizio Polizia Postale e delle Comunicazioni e dell’Ufficio Relazioni Esterne e Cerimoniale della Segreteria del Dipartimento di P.S., gode della preziosa collaborazione del Ministero dell’Istruzione, Università e Ricerca.Il tour itinerante è partito dall’Aquila nel settembre scorso e terminerà la sua corsa, dopo aver toccato 62 città arrivando fino a Skopje, in Macedonia del Nord, il prossimo luglio, a Giffoni Vallepiana in occasione del film festival.Domani, mercoledì 19 febbraio, si fermerà per un giorno a Genova nella cornice offerta dalla centrale Piazza de Ferrari.Gli uomini della Polizia Postale e delle Comunicazioni, in collaborazione con la Questura, ospiteranno a bordo del truck, allestito con tecnologie di ultima generazione, studenti, insegnanti e famiglie per illustrare le principali insidie del web.L’iniziativa verrà presentata domani, mercoledì 19 febbraio alle ore 10.30 in Piazza De Ferrari alla presenza dei rappresentanti delle Istituzioni cittadine e locali e dell’Ufficio Scolastico.;2020-02-18; Liguria Notizie;['Liguria', 'Genova', 'Cyberbullismo', 'Polizia'];https://www.ligurianotizie.it/arriva-a-genova-il-truck-di-una-vita-da-social/2020/02/18/367936/;www.ligurianotizie.it;['liguria']
830;Corso pagato non inizia, donna esasperata mette a soqquadro ufficio;Una donna di 54 anni, residente a Genova, è stata denunciata per danneggiamento, violazione di domicilio ed esercizio arbitrario delle proprie ragioni.La donna ha sfasciato gli arredi di un’agenzia immobiliare di Cuneo per un corso di formazione mai effettuato e per cui aveva pagato 600 euro.Il corso non partiva e la donna, spazientita, secondo quanto ha riferito il titolare dell’agenzia, lo ha minacciato di ‘spaccargli tutto’ nel caso non le avesse restituito i soldi.Dalle parole ai fatti. E’ arrivata nell’agenzia di Cuneo ha rovesciato le scrivanie e buttato all’aria tutti i documenti.Il titolare, dopo la pausa pranzo, ha richiesto l’intervento delle volanti denunciando i fatti alle forze dell’ordine.Gli agenti dopo aver esaminto i tabulati telefonici, gli agenti sono risaliti alla 54enne genovese che è stata denunciata.Il titolare dell’agenzia avrebbe spiegto ai poliziotti come il corso gli fosse stato commissionato da un’altra agenzia e che a breve, avrebbe rimborsato la donna.;2020-02-18; Liguria Notizie;['Immobiliare', 'Liguria', 'Genova'];https://www.ligurianotizie.it/corso-pagato-non-inizia-donna-esasperata-mette-a-soqquadro-ufficio/2020/02/18/367962/;www.ligurianotizie.it;['liguria']
1091;Si perde in preda ai fumi dellalcol, ritrovato tra Arma e Bussana;Un uomo, in preda ai fumi dell’alcol, ha chiamato i soccorsi di Imperia chiedendo aiuto. Al centralino avrebbe detto: “Non so dove mi trovo”.Il personale sanitario ha richiesto l’intervento dei carabinieri e dei vigili del fuoco per localizzare l’uomo che al telefono non riusciva a dare dettagli riguardo la sua posizione.Dopo numerose ore di ricerche, i soccorsi lo hanno trovato completamente ubriaco lungo la pista ciclabile tra Arma di Taggia e Bussana.E’ stato affidato ai soccorsi del 118 e trasportato in ospedale.;2020-02-19; Liguria Notizie;['Liguria', 'Imperia', 'Carabinieri', 'Vigili Del Fuoco'];https://www.ligurianotizie.it/si-perde-in-preda-ai-fumi-dellalcol-ritrovato-tra-arma-e-bussana/2020/02/19/368032/;www.ligurianotizie.it;['liguria']
1124;Ucraino saccheggiatore seriale di profumerie fermato dalla polizia locale;"Gli agenti del I Distretto della polizia locale hanno eseguito un’ordine di custodia cautelare del Tribunale nei confronti di un ucraino, saccheggiatore seriale di profumerie e lo hanno denunciato per il furto in un negozio di via XX Settembre.L’ultimo colpo, in una grande profumeria di via XX Settembre, gli aveva fruttato, qualche giorno fa, un bottino di 2.624 euro. I responsabili del negozio si erano accorti di tutto quando ormai si era già allontanato, ma le telecamere interne avevano ripreso il saccheggio degli scaffali.Il video era stato consegnato, insieme alla denuncia, agli uomini del I Distretto territoriale della polizia locale, quello del centro, che ha una propria squadra dedicata al contrasto dei reati predatori.Proprio gli uomini di quella squadra, che avevano visto i filmati, hanno riconosciuto il ladro mentre ‘puntava’ di nuovo lo stesso esercizio commerciale indossando il medesimo abbigliamento del colpo messo a segno qualche giorno prima e portando a tracolla la stessa borsa, quella dove aveva fatto sparire i preziosi profumi.
L’uomo, P. I., risultato poi di origine ucraina, si era fermato davanti alla porta del negozio fingendo di telefonare e osservando, in realtà, i movimenti che avvenivano all’interno per individuare il momento più opportuno per colpire.In pochi minuti, sempre fingendo di parlare al cellulare, si è spostato davanti ad un’altra profumeria e, poi, davanti a un grande magazzino, ma in entrambi i casi ha deciso di allontanarsi perché sulla porta c’erano addetti privati alla sorveglianza.Gli agenti, che nel frattempo avevano chiesto l’ausilio dei colleghi in divisa, lo hanno fermato per l’identificazione e lo hanno trasportato presso la sede della polizia locale di piazza Ortiz dove, nel reparto Giudiziaria, è recentemente stato installato il macchinario per la fotosegnalazione.Lo straniero aveva una serie di precedenti per furto e rapina, inoltre era destinatario di un ordine di custodia cautelare in carcere emesso dal Tribunale di Torino ed è risultato anche irregolare in Italia.È stato, così, denunciato per il furto e per l’inosservanza alle normative sull’immigrazione e portato in carcere a Marassi a disposizione dell’Autorità Giudiziaria.";2020-02-19; Liguria Notizie;['Polizia', 'Custodia Cautelare', 'Giustizia', 'Tribunali', 'Liguria'];https://www.ligurianotizie.it/ucraino-saccheggiatore-seriale-di-profumerie-fermato-dalla-polizia-locale/2020/02/19/368043/;www.ligurianotizie.it;['liguria']
1284;Ingoia ovuli contenenti cocaina e aggredisce i poliziotti: arrestato;La polizia di Genova ha arrestato un senegalese di 18 anni per detenzione ai fini di spaccio di sostanza stupefacente e per resistenza e lesioni a pubblico ufficiale.Gli agenti del Commissariato Centro durante un servizio appiedato nei pressi di Piazza Caricamento e vicoli limitrofi hanno controllato il giovane chiedendogli i documenti e lui, senza proferire parola in quanto aveva occultato qualcosa nel cavo orale, ha spintonato i poliziotti cercando di scappare.Nonostante la forte resistenza gli operatori sono riusciti a bloccarlo e hanno notato che il giovane stava inghiottendo qualcosa.Accompagnato in Questura per la stesura degli atti il senegalese ha dichiarato di aver ingerito degli ovuli contenenti stupefacente.Il Magistrato ha disposto che venisse piantonato all’ospedale per gli accertamenti del caso.Ieri il personale ospedaliero ha “rinvenuto” 9 ovuli che contenevano circa 7 grammi di cocaina.Il 18enne, irregolare sul territorio nazionale e che ha già diversi precedenti per reati legati agli stupefacenti, quando sarà dimesso verrà condotto a Marassi.Uno dei poliziotti è dovuto ricorrere alle cure mediche per i colpi subiti ed è stato refertato con 7 giorni di prognosi per contusioni multiple.;2020-02-19; Liguria Notizie;['Droga', 'Arresti', 'Polizia', 'Liguria', 'Genova', 'Gianfranco Fini'];https://www.ligurianotizie.it/ingoia-ovuli-contenenti-cocaina-e-aggredisce-i-poliziotti-arrestato/2020/02/19/368049/;www.ligurianotizie.it;['liguria']
1313;Truffe, finto consulente finanzario online: denunciato 36enne di Rapallo;Nella mattinata di ieri i Carabinieri della Stazione dell’Arma di Cicagna, a conclusione di una serie di accertamenti originati da differenti esposti, hanno denunciato in stato di libertà per “truffa mediante piattaforma informatica” un 36enne di Rapallo, gravato da pregiudizi di polizia.Il giovane, fingendosi consulente finanziario operante su piattaforme di “Trading on line”, secondo gli investigatori era riuscito a fare sottoscrivere alle vittime (quattro persone residenti in centri nel Tigullio) inesistenti contratti di investimento, rendendosi successivamente irreperibile. ;2020-02-19; Liguria Notizie;['Truffe', 'Liguria', 'Rapallo', 'Carabinieri'];https://www.ligurianotizie.it/truffe-finto-consulente-finanzario-online-denunciato-36enne-di-rapallo/2020/02/19/368063/;www.ligurianotizie.it;['liguria']
1314;Fermo amministrativo e donna denuncia furto auto: nei guai per simulazione reato;Nella mattinata di ieri i Carabinieri della Stazione dell’Arma di Rossiglione hanno denunciato in stato di libertà una commerciante genovese 51enne per “simulazione di reato”.La donna, dopo aver abbandonato la propria Fiat Panda, gravata da fermo amministrativo e da una sanzione di circa 20.000 euro per motivi fiscali, ne aveva infatti denunciato falsamente il furto.Il veicolo è stato recuperato e sequestrato dai militari.  ;2020-02-19; Liguria Notizie;['Fermo Amministrativo', 'Carabinieri', 'Liguria'];https://www.ligurianotizie.it/fermo-amministrativo-e-donna-denuncia-furto-auto-nei-guai-per-simulazione-reato/2020/02/19/368065/;www.ligurianotizie.it;['liguria']
1590;Cucciolo di cinghiale soccorso dallEnpa sulle alture di Savona;"Un cucciolo di cinghiale di pochi chili è stato soccorso dai volontari della Protezione Animali nei boschi del Santuario, sulle alture di Savona.Non c’è traccia della madre, probabilmente uccisa poco dopo il parto negli ultimi giorni di caccia o da un bracconiere qualche giorno dopo.E’ una femmina di poche settimane, incapace di mangiare da solo e quindi bisognosa di numerose poppate di latte speciale che i volontari le somministrano più volte al giorno; un altro ritrovamento di un piccolo della stessa età è avvenuto in provincia di Genova ed è ora in cura presso il CRAS (centro di recupero di animali selvatici) dell’Enpa a Campomorone.";2020-02-20; Liguria Notizie;['Enpa', 'Protezione Animali', 'Liguria', 'Omicidi'];https://www.ligurianotizie.it/cucciolo-di-cinghiale-soccorso-dallenpa-sulle-alture-di-savona/2020/02/20/368128/;www.ligurianotizie.it;['liguria']
1650;Tamponamento tra tir su A12: coda tra Recco e Chiavari, altra su A26;Questa mattina, intorno alle 9, si è verificato sull’autostrada A12 all’altezza di Chiavari, un tamponamento tra due mezzi pesanti. L’incidente è avvenuto intorno alle 9 del mattino e nessun automobilista è rimasto ferito.L’icidente è avvenuto tra un autoarticolato e un altro mezzo pesante all’altezza al chilometro 31.1 direzione Rosignano. ISul posto è intervenuta la polizia stradale per gestire traffico e spostamento dei mezzi: Allertatati anche i soccorsi sanitari ma per fortuna non è stato necessario predisporre il trasferimento degli automobilisti in ospedale.Sul tratto interessato dall’incidente si segnala una coda di 3 km tra Recco e Chiavari.Un’altra coda di 2 chilometri è presente sulla A26 Genova Voltri-SS 33 Sempione-Gravellona Toce al Km 8.7 in direzione Gravellona toce tra Bivio A26/A10 Genova-Ventimiglia e Masone per lavoriIl traffico in tempo reale sulla rete autostradale: http://www.autostrade.it/autostrade-gis/gis.do;2020-02-20; Liguria Notizie;['Liguria', 'Recco', 'Chiavari', 'Incidenti Stradali'];https://www.ligurianotizie.it/tamponamento-tra-tir-su-a12-coda-tra-recco-e-chiavari-altra-su-a26/2020/02/20/368131/;www.ligurianotizie.it;['liguria']
1690;Genova, storia di una battaglia operaia;Genova e i morti d’amianto, storia di una battaglia operaia”. La Cgil ha deciso di pubblicare questo volume per diverse ragioni. La prima, per far conoscere l’immensa tragedia operaia che ha coinvolto la nostra città, con migliaia di decessi per esposizione all’amianto. La seconda per ridare dignità a quanti hanno subito l’inchiesta della magistratura che è durata quasi 10 anni e che ha inquisito non chi ha avuto la responsabilità di tanti morti, ma le vittime. La terza per ricostruire la storia di una battaglia operaia e quella della Cgil nel portarla avanti. La quarta per conoscere la verità e ottenere giustizia.Questo è un libro crudo dove i racconti di vita operaia si intrecciano con quelli legati all’inchiesta, un libro che fa parlare anche chi non c’è più e che tenta di ricostruire in modo semplice e diretto una storia che nasce nella Genova del dopoguerra e che arriva sino ai giorni nostri. La storia è quella di una città legata al suo Porto e alla storia delle Partecipazione Statali, la grande industria che fece di Genova una delle tre città del triangolo industriale, insieme a Milano e Torino. Quella storia è finita da tempo, ma la vocazione industriale resiste e con essa la classe operaia e portuale che ancora è motore trainante dell’economia, non solo locale. Il testo fotografa una realtà complessa, a partire dagli anni cinquanta, quando i prodotti di amianto vengono utilizzati in maniera diffusa e che non termina con la sua messa al bando, ma va oltre sino ad arrivare ad oggi.Interverranno gli autori Marco Grasso e Marcello Zinola, il segretario generale dello Spi Cgil di Genova Antonio Perziano, due testimoni Livio Verdi e Alessandro Rela rispettivamente ex dipendenti Ansaldo e Ilva.;2020-02-20; Liguria Notizie;['Liguria', 'Genova', 'Municipi', 'Presentazioni Di Libri', 'CGIL', 'Sindacati'];https://www.ligurianotizie.it/genova-storia-di-una-battaglia-operaia/2020/02/20/368159/;www.ligurianotizie.it;['liguria']
1731;Serata con presunto saluto romano in locale Albissola, procura Savona apre fascicolo;La Procura di Savona ha avviato le indagini del caso in merito ad una presunta serata a tema nazista che si sarebbe svolta in un pub ad Albissola Marina lo scorsoo 26 gennaio.Il caso era nato dalla denuncia su Facebook dell’associazione Villapiana Antifascista, che lunedì 17 febbraio ha scoperto su youtube un video con la ripresa della serata al Ristopub Birreria N.7, con un concerto del gruppo Feanor, dove ci sarebbero stati saluti romani, bandiera con croce celtica e canzoni di esaltazione di fascismo e nazismo. Il video, poi, sarebbe stato rimosso.Contro l’evento sono intervenuti il Comune di Albissola Marina e la sezione Anpi di Albissola Marina e di Albissola superiore.Il fascicolo è attualmente nelle mani del procuratore capo Ubaldo Pelosi per appurare se nel comportamento delle persone coinvolte nella serata siano ravvisabili eventuali estremi di reato, in particolare l’ipotesi di apologia del fascismo, ma anche per valutare eventuali responsabilità del gestore del locale.Dal canto loro i titolari del pub, rimandano al mittente le accuse. Su un post della pagina Facebook del locale si legge: “In seguito agli articoli usciti su alcuni giornali e agli atti diffamatori gratuiti nei nostri confronti ci tenevamo a chiarire che il nostro pub affitta la sala anche per eventi o feste di cui non sempre si conoscono gli ospiti, da dove vengano o cosa facciano nella vita. Con tutta trasparenza vogliamo rassicurare dichiarando la nostra estraneità al contenuto della serata in questione. Noi siamo imprenditori, vendiamo hamburger e spilliamo birra ed è quello che facciamo da un anno e mezzo a questa parte quindi riteniamo che attaccarci e diffamarci con recensioni non veritiere infanghi solo l’immagine del locale e lo troviamo alquanto squallido.”;2020-02-20; Liguria Notizie;['Albissola Marina', 'Giustizia', 'Liguria', 'Savona', 'Inchieste-investigazioni-indagini', 'Nazismo', 'Facebook', 'Villapiana'];https://www.ligurianotizie.it/serata-con-presunto-saluto-romano-in-locale-albissola-procura-savona-apre-fascicolo/2020/02/20/368179/;www.ligurianotizie.it;['liguria']
1823;Bar di Savona vende pesce surgelato per fresco;Il titolare di un bar di Savona è stato denunciato dai carabinieri del Nas di Genova per tentata frode in commercio in quanto vendeva pesce surgelato per fresco.I militari hanno anche sequestrato cinque chili di pesce.Sempre i Nas di Genova, nell’ambito dei controlli effettuati durante i fine settimana dei mesi di gennaio e febbraio nei locali della movida hanno effettuato dieci controlli e non hanno riscontrato alcun illecito. A testimonianza che la nostra regione ha standard di servizio di buona qualità.;2020-02-20; Liguria Notizie;['Liguria', 'Nas', 'Carabinieri', 'Genova'];https://www.ligurianotizie.it/bar-di-savona-vende-pesce-surgelato-per-fresco/2020/02/20/368196/;www.ligurianotizie.it;['liguria']
1930;Smontava motocicli rubati per rivenderne i pezzi, 35enne italiano denunciato;Motori rubati, teli rubati, motocicli sottratti ai proprietari, smontati e assemblati usando vari pezzi.È partita dal rinvenimento di uno di questi pezzi, l’indagine di un sovraintendente capo del reparto Giudiziaria della polizia locale, nel dicembre scorso, che è arrivata ora all’individuazione del responsabile di tutto, un trentacinquenne italiano pluripregiudicato.Le indagini, coordinate dalla Procura della Repubblica, hanno portato anche a individuare altri motocicli con motori rubati. L’uomo è stato individuato grazie all’utilizzo di ausili tecnologici come gps e dell’analisi delle celle agganciate dal suo cellulare, oltre che del tradizionale pedinamento.Il sovraintendente capo è giunto così dove i mezzi rubati venivano custoditi per essere poi cannibalizzati, per la vendita successiva, ad ignari compratori, dei pezzi ottenuti.La perquisizione del locale e di un altro magazzino, autorizzata dalla Procura e quelle presso le residenza dell’uomo e della madre hanno permesso di ritrovare parti di motocicli smontati,  telai, caschi, ed oggetti di provenienza illecita oltre a una serie professionale di oltre 30 spadini, materiale di cantiere il cui valore commerciale è sicuramente superiore ai 5.000 euro.Gli oggetti rubati ritrovati sono stati già resi ai legittimi proprietari.;2020-02-20; Liguria Notizie;['Inchieste-investigazioni-indagini', 'Polizia', 'Liguria'];https://www.ligurianotizie.it/smontava-motocicli-rubati-per-rivenderne-i-pezzi-35enne-italiano-denunciato/2020/02/20/368208/;www.ligurianotizie.it;['liguria']
