;article_id;positive_avg;negative_avg;positive_max;negative_min;polarities_content_splits
0;20;0.05602896958589554;0.05997920781373978;0.5845338702201843;7.642950549779925e-06;"[[3.00407410e-04 2.27242708e-04]
 [1.36955559e-01 5.43722212e-02]
 [8.62286015e-06 1.05416702e-05]
 [2.56019848e-05 5.21223083e-05]
 [5.88913554e-06 7.64295055e-06]
 [9.78768766e-02 2.10793883e-01]
 [8.56159295e-06 1.46207049e-05]
 [5.48442476e-05 4.20004129e-04]
 [2.30371952e-04 2.89231539e-04]
 [9.64536885e-05 1.00298166e-04]
 [5.05030155e-04 5.17696142e-04]
 [2.04831362e-04 1.38759613e-04]
 [9.94615693e-05 6.58903446e-05]
 [2.19553709e-04 7.91966915e-04]
 [7.53375292e-02 4.77819622e-01]
 [5.84533870e-01 2.14045614e-01]]"
0;21;0.08473367244005203;0.058444131165742874;0.5845339298248291;2.453327033435926e-05;"[[1.14082955e-04 1.46955252e-04]
 [9.58919525e-04 6.53028488e-04]
 [4.25776839e-03 1.25458837e-03]
 [1.73987501e-05 4.13413654e-05]
 [1.74873639e-05 2.45332703e-05]
 [3.49152684e-02 1.48071915e-01]
 [5.30545712e-02 1.03315085e-01]
 [5.84533930e-01 2.14045614e-01]]"
0;22;0.12229796499013901;0.039769042283296585;0.5845339298248291;6.575607403647155e-05;"[[2.2845596e-01 2.9333651e-02]
 [3.4569621e-02 2.6350409e-02]
 [8.2526392e-05 6.5756074e-05]
 [3.2189488e-04 1.3585389e-03]
 [1.7744389e-04 1.8956249e-03]
 [7.9443688e-03 5.3337128e-03]
 [5.8453393e-01 2.1404560e-01]]"
0;23;0.09727304428815842;0.04341885447502136;0.8103433847427368;5.6125063565559685e-06;"[[2.5171041e-04 4.4044852e-04]
 [1.2338156e-04 2.1001697e-04]
 [4.4634253e-02 2.5491935e-01]
 [3.0778974e-02 7.7547252e-02]
 [8.1034338e-01 9.6394897e-02]
 [6.2312233e-01 1.4695501e-01]
 [3.0410916e-02 4.5443982e-02]
 [8.4365180e-05 3.3525394e-05]
 [2.9724836e-04 2.2627413e-03]
 [1.5085936e-04 7.3052652e-05]
 [1.0846108e-01 8.4959984e-02]
 [3.6941051e-02 1.6380012e-02]
 [2.9956529e-01 3.5069734e-02]
 [1.4399588e-03 1.7335117e-03]
 [1.2580430e-05 9.3132348e-06]
 [2.1874905e-04 3.4373999e-04]
 [6.4485896e-05 5.3739321e-05]
 [3.0136189e-06 5.6125064e-06]
 [4.7460391e-05 4.7524343e-05]
 [5.9035420e-04 5.8764815e-03]
 [5.3354472e-02 1.8898845e-01]
 [1.1938695e-05 2.1969219e-05]
 [2.4998804e-05 1.5199561e-05]
 [8.4650517e-04 4.2709708e-04]
 [7.2449352e-06 8.2873930e-06]
 [5.1789688e-05 4.2472482e-05]
 [5.8453387e-01 2.1404561e-01]]"
0;24;0.2393379658460617;0.05175554379820824;0.6151524186134338;4.132401954848319e-05;"[[1.0389531e-04 4.1324020e-05]
 [6.1515242e-01 1.4373061e-01]
 [3.1044221e-01 5.6172401e-02]
 [3.1653345e-02 7.0778430e-03]]"
0;25;0.04102877154946327;0.01938975602388382;0.5845338702201843;1.0596441825327929e-05;"[[4.14006035e-06 1.05964418e-05]
 [6.14972851e-06 1.54872887e-05]
 [1.65031850e-02 1.90677941e-02]
 [3.29784125e-05 3.95611532e-05]
 [7.21406468e-05 2.58684158e-04]
 [7.34333098e-02 4.32537794e-02]
 [9.04704939e-05 8.19302513e-05]
 [8.09064507e-03 1.54031217e-02]
 [4.42800956e-06 2.08048405e-05]
 [9.69986722e-05 2.54893584e-05]
 [2.15709209e-04 5.15729189e-04]
 [2.27415562e-03 3.91691923e-03]
 [9.55729683e-06 2.91885426e-05]
 [1.13592087e-05 4.26955994e-05]
 [2.29317920e-05 7.84558652e-05]
 [1.20871365e-02 3.28200161e-02]
 [5.84533870e-01 2.14045614e-01]]"
0;26;0.09768030047416687;0.03588004410266876;0.5845338702201843;1.4012804967933334e-05;"[[1.3043881e-05 2.0363346e-05]
 [2.7492642e-04 2.3072958e-04]
 [1.1535585e-03 8.7946653e-04]
 [5.0189510e-06 1.4012805e-05]
 [1.0138459e-04 9.0077396e-05]
 [5.8453387e-01 2.1404561e-01]]"
0;27;0.08547095209360123;0.031183749437332153;0.5845339298248291;1.7400376236764714e-05;"[[1.7925026e-05 4.2776825e-05]
 [7.1043582e-06 1.7400376e-05]
 [3.2624602e-04 9.3927979e-04]
 [1.0167361e-04 6.9496382e-05]
 [6.4938713e-04 5.9533952e-04]
 [1.2660390e-02 2.5763519e-03]
 [5.8453393e-01 2.1404560e-01]]"
0;28;0.19547493755817413;0.07223718613386154;0.5845338702201843;4.577839717967436e-05;"[[1.77920004e-03 2.62017827e-03]
 [1.11784146e-04 4.57783972e-05]
 [5.84533870e-01 2.14045614e-01]]"
0;29;0.06277894973754883;0.018226368352770805;0.6151524186134338;1.3256584679766092e-05;"[[1.4370680e-04 1.5076995e-04]
 [8.4839186e-05 4.6310379e-05]
 [2.0581484e-04 1.6677380e-04]
 [5.3586364e-03 2.3024082e-03]
 [2.9319192e-05 1.6996264e-04]
 [2.0426512e-04 2.8020144e-04]
 [4.5986176e-03 6.3486397e-03]
 [1.7371774e-04 7.9959180e-05]
 [7.8790952e-05 1.6403198e-04]
 [1.0842919e-02 6.7450404e-03]
 [2.2847315e-05 5.9379436e-05]
 [2.2054384e-05 1.4820655e-05]
 [1.0330021e-02 2.5923550e-03]
 [1.7934740e-03 8.0373883e-04]
 [6.1515242e-01 1.4373061e-01]
 [1.0494888e-03 9.0503693e-04]
 [8.5234642e-04 5.6278706e-04]
 [2.7619600e-03 2.1015704e-03]
 [2.0358104e-05 1.3256585e-05]
 [8.0098540e-02 1.4704466e-03]
 [5.8453387e-01 2.1404561e-01]]"
0;30;0.03577004373073578;0.012785798870027065;0.5845338702201843;1.1643643119896296e-05;"[[3.33581811e-05 1.77390339e-05]
 [2.45371461e-03 2.97293067e-03]
 [7.46467710e-03 2.20254064e-03]
 [1.35740365e-05 1.96277197e-05]
 [7.13761110e-05 2.16931105e-04]
 [3.73964976e-05 2.69096017e-05]
 [4.80953157e-02 9.96205211e-03]
 [7.07894564e-04 4.52935696e-04]
 [6.07820111e-05 1.37481693e-05]
 [3.74634619e-05 1.72162327e-05]
 [3.98557750e-05 4.45113692e-05]
 [3.06377951e-05 1.82872136e-05]
 [1.14029281e-05 1.94690692e-05]
 [3.93674054e-05 3.29204377e-05]
 [2.97828337e-05 1.95550019e-05]
 [2.81438988e-05 1.16436431e-05]
 [1.72120141e-04 4.97454166e-05]
 [5.84533870e-01 2.14045614e-01]]"
0;31;0.2631506025791168;0.09105425328016281;0.5932629108428955;2.462074189679697e-05;"[[3.13949313e-05 3.87050604e-05]
 [5.58191299e-01 1.93059683e-01]
 [5.93262911e-01 1.98114246e-01]
 [5.46785923e-05 4.04536724e-04]
 [7.79271126e-04 1.87006593e-03]
 [3.78301374e-05 2.46207419e-05]
 [5.58191299e-01 1.93059683e-01]
 [5.93262911e-01 1.98114246e-01]
 [1.61825010e-04 1.05173145e-04]
 [6.14919979e-03 2.76016863e-03]
 [5.84533870e-01 2.14045614e-01]]"
0;32;0.07036922127008438;0.041841015219688416;0.5845338702201843;2.274411599501036e-05;"[[5.58205843e-02 5.09375036e-02]
 [2.08095025e-05 2.27441160e-05]
 [7.72947073e-03 3.23528051e-03]
 [1.27789572e-05 3.76450080e-05]
 [1.05303814e-04 5.17666340e-04]
 [2.94890404e-02 1.19238853e-01]
 [3.57359648e-04 2.38031149e-04]
 [6.24179840e-04 3.14661860e-03]
 [6.55378562e-06 3.28772039e-05]
 [7.41377473e-03 8.14348459e-03]
 [2.96133530e-05 5.94010708e-05]
 [2.54064798e-04 1.50561333e-04]
 [3.09620202e-02 9.42785144e-02]
 [2.52098216e-05 4.52260792e-05]
 [6.63213730e-02 2.09929645e-01]
 [1.40756369e-04 3.19334865e-03]
 [4.82799262e-01 4.58852872e-02]
 [5.84533870e-01 2.14045614e-01]]"
0;33;0.04520799592137337;0.02259160578250885;0.5845339298248291;9.26173925108742e-06;"[[3.86271822e-05 2.28713161e-05]
 [7.46068836e-05 1.56968832e-04]
 [9.25627828e-05 1.38461590e-04]
 [1.15668774e-03 6.90147281e-03]
 [2.09727532e-05 2.74218764e-05]
 [3.22635770e-02 8.62273872e-02]
 [1.08556460e-05 9.49445894e-06]
 [2.89827585e-04 3.63945961e-04]
 [1.60726905e-03 3.12030315e-04]
 [1.52587590e-05 9.26173925e-06]
 [6.10891948e-05 1.50740147e-04]
 [4.29655520e-05 2.27241471e-05]
 [1.27036935e-02 7.89409783e-03]
 [5.84533930e-01 2.14045599e-01]]"
0;34;0.08593102544546127;0.032011158764362335;0.5845339298248291;7.058900337142404e-06;"[[9.9281833e-06 7.0589003e-06]
 [2.1537333e-05 9.9331937e-06]
 [1.6592622e-02 9.5385313e-03]
 [1.0704482e-05 1.1355017e-05]
 [2.0382926e-04 8.8102017e-05]
 [1.4466430e-04 3.7753588e-04]
 [5.8453393e-01 2.1404560e-01]]"
