;title;content;date;author;tags;url;website-domain;region
25932;Automobile esce di strada tra Treia e Macerata, feriti due uomini;Incidente stradale tra Treia e Macerata nel primo pomeriggio di domenica 22 marzo: un’automobile con a bordo due persone è infatti uscita di strada in aperta campagna, ribaltandosi alla fine della propria corsa.Non è ancora chiaro cosa abbia provocato il capovolgimento della vettura, sulla quale viaggiavano un 38enne e un 40enne, entrambi di San Severino Marche. I due sono comunque riusciti a tirarsi fuori da soli dalle lamiere del veicolo, venendo poi soccorsi dai Vigili del Fuoco e dal personale sanitario del 118.Ambedue sono successivamente stati condotti in ospedale per maggiori accertamenti riguardo le loro condizioni di salute. Sull’episodio sono ora al lavoro i Carabinieri, in quanto i due feriti potrebbero rischiare una denuncia per il mancato rispetto delle normative vigenti per il contenimento della diffusione del Covid-19.;2020-03-23; Marche Notizie;['Treia', 'Marche', 'Macerata', 'Incidenti Stradali'];https://www.maceratanotizie.it/42150/automobile-esce-di-strada-tra-treia-e-macerata-feriti-due-uomini;www.maceratanotizie.it;['marche']
28149;Controlli contro la diffusione del Coronavirus, pioggia di denunce in provincia di Macerata;Raffica di denunce nella provincia di Macerata nel corso della giornata di giovedì 12 marzo. Nell’ambito dei controlli effettuati per prevenire la diffusione del contagio da Covid-19, i Carabinieri si sono imbattuti in diversi soggetti responsabili della mancata osservanza delle disposizioni contenute nel decreto “Io resto a casa”.A Porto Potenza Picena, i militari si sono imbattuti in cinque individui che, incuranti del divieto di uscire dalle proprie abitazioni se non in casi di assoluto bisogno, sono stati sorpresi alle prese con le slot machines presso il bar di un distributore di carburante. Assieme a loro denunciato anche il titolare del locale, il quale non avrebbe dovuto permettere l’accensione delle suddette macchine.Denunciato anche il proprietario di una pizzeria situata ad Appignano, trovata ancora aperta alle 19.00 nonostante il divieto di chiusura al pubblico fissato tassativamente alle ore 18.00. Il 32enne in questione, al pari del titolare del bar trattato in precedenza, rischia ora la sospensione della propria attività.Altre denunce sono invece scattate nei confronti di persone controllate tra Civitanova Marche e Porto Recanati che, sebbene provenienti persino da località al di fuori dei confini provinciali, non hanno saputo fornire spiegazioni valide riguardo la loro presenza nel Maceratese. In alcuni casi, oltre al mancato rispetto delle norme vigenti che limitano gli spostamenti, essi sono stati denunciati per aver fornito false dichiarazioni alle forze dell’ordine.;2020-03-13; Marche Notizie;['Marche', 'Macerata', 'Carabinieri'];https://www.maceratanotizie.it/42026/controlli-contro-la-diffusione-del-coronavirus-pioggia-di-denunce-in-provincia-di-macerata;www.maceratanotizie.it;['marche']
31894;Automobile esce di strada tra Treia e Macerata, feriti due uomini;Incidente stradale tra Treia e Macerata nel primo pomeriggio di domenica 22 marzo: un’automobile con a bordo due persone è infatti uscita di strada in aperta campagna, ribaltandosi alla fine della propria corsa.Non è ancora chiaro cosa abbia provocato il capovolgimento della vettura, sulla quale viaggiavano un 38enne e un 40enne, entrambi di San Severino Marche. I due sono comunque riusciti a tirarsi fuori da soli dalle lamiere del veicolo, venendo poi soccorsi dai Vigili del Fuoco e dal personale sanitario del 118.Ambedue sono successivamente stati condotti in ospedale per maggiori accertamenti riguardo le loro condizioni di salute. Sull’episodio sono ora al lavoro i Carabinieri, in quanto i due feriti potrebbero rischiare una denuncia per il mancato rispetto delle normative vigenti per il contenimento della diffusione del Covid-19.;2020-03-23; Marche Notizie;['Treia', 'Marche', 'Macerata', 'Incidenti Stradali'];https://www.maceratanotizie.it/42150/automobile-esce-di-strada-tra-treia-e-macerata-feriti-due-uomini;www.maceratanotizie.it;['marche']
32756;Acqua ossigenata venduta come igienizzante per mani, imprenditore denunciato a Civitanova;Un imprenditore del settore chimico operante nel territorio di Civitanova Marche è stato denunciato per frode nell’esercizio del commercio a seguito di un controllo effettuato dalla Guardia di Finanza.Gli accertamenti compiuti dalle Fiamme Gialle hanno infatti portato alla scoperta di oltre 700 litri di semplice acqua ossigenata, messa tuttavia in vendita come prodotto igienizzante in modo tale da trarre vantaggio dall’attuale emergenza sanitaria dovuta al Coronavirus.Le forze dell’ordine hanno così posto sotto sequestro 169 flaconcini da 100 e 200 ml pronti per essere immessi sul mercato, nonché un grosso contenitore con all’interno circa 700 litri del medesimo prodotto. ;2020-03-25; Marche Notizie;['Marche', 'Civitanova Marche', 'Guardia di Finanza'];https://www.maceratanotizie.it/42191/acqua-ossigenata-venduta-come-igienizzante-per-mani-imprenditore-denunciato-a-civitanova;www.maceratanotizie.it;['marche']
34792;Coppia sorpresa a consumare cocaina allinterno di un bar di Corridonia;In occasione dei controlli sul territorio effettuati nella serata di sabato 28 marzo, i Carabinieri del distaccamento di Corridonia hanno colto in flagrante due persone mentre consumavano della cocaina.A finire nei guai sono stati il gestore di un bar e la sua convivente, sorpresi dalle forze dell’ordine all’interno di un ripostiglio dell’esercizio commerciale: la perquisizione poi condotta nei confronti della coppia e del resto del locale ha portato alla scoperta e al successivo sequestro di diversi grammi della suddetta sostanza illecita.I due sono quindi stati denunciati per detenzione di stupefacenti ai fini di spaccio, oltre che per il mancato rispetto dell’isolamento domiciliare atto a impedire la diffusione del Coronavirus: decretata contestualmente la chiusura temporanea del bar per un periodo di almeno 5 giorni.;2020-03-30; Marche Notizie;['Droga', 'Marche', 'Corridonia', 'Carabinieri'];https://www.maceratanotizie.it/42248/coppia-sorpresa-a-consumare-cocaina-allinterno-di-un-bar-di-corridonia;www.maceratanotizie.it;['marche']
39083;Tenta di prendere a martellate i Carabinieri intervenuti per arrestarlo, in manette un 27enne;Un 27enne di nazionalità moldava è stato tratto in arresto a Civitanova Marche in occasione dei controlli sul territorio condotti dai Carabinieri nella notte tra martedì 7 e mercoledì 8 aprile.I militari sono intervenuti in via Principe di Piemonte in seguito a una segnalazione inoltrata da un residente, il quale aveva notato due soggetti impegnati a scassinare alcune automobili in sosta. Una volta giunti sul posto, essi si sono imbattuti negli individui in questione, che avevano appena trafugato uno stereo e alcune bottiglie d’acqua da una Ford Focus.Alla vista delle forze dell’ordine, i due sono immediatamente fuggiti in direzioni opposte abbandonando la refurtiva. Successivamente i Carabinieri sono riusciti ad acciuffare uno dei malviventi, ovvero sia il 27enne, che nel tentativo di sfuggire alla cattura non ha esitato a brandire un martello contro di loro.Il giovane è quindi stato arrestato con l’accusa di rapina e resistenza a pubblico ufficiale. Ulteriori accertamenti hanno poi fatto emergere come egli avesse tentato, solo qualche ora prima, di penetrare in uno stabilimento balneare situato sul lungomare nord, dal quale era scappato lasciando dietro di sé il proprio telefono cellulare.;2020-04-9; Marche Notizie;['Carabinieri', 'Marche', 'Civitanova Marche', 'Piemonte'];https://www.maceratanotizie.it/42347/tenta-di-prendere-a-martellate-i-carabinieri-intervenuti-per-arrestarlo-in-manette-un-27enne;www.maceratanotizie.it;['marche', 'piemonte']
40913;Denunciati per spaccio due giovani di Tolentino;Due giovani di 19 e 23 anni sono stati denunciati a Tolentino nella giornata di domenica 12 aprile a seguito dei controlli sul territorio effettuati dalle forze dell’ordine.Ad accorgersi della presenza dei due ragazzi presso un parco pubblico sono stati i Carabinieri del distaccamento locale, che sono quindi intervenuti per appurare cosa li avesse spinti in quel posto. Nel corso dei successivi controlli il 19enne è stato trovato in possesso di un paio di involucri contenenti hashish, scoperta che ha spinto i militari a perquisire le abitazioni di entrambi.In casa dei giovani i militari hanno rinvenuto hashish, marijuana e diverso materiale utilizzato probabilmente per il confezionamento delle singole quantità da cedere al dettaglio: nell’appartamento del 19enne sono inoltre stati trovati e sequestrati 560 euro in banconote di vario taglio.Al termine degli accertamenti, per i due ragazzi è scattata una denuncia con l’accusa di detenzione di sostanze stupefacenti ai fini di spaccio.;2020-04-14; Marche Notizie;['Marche', 'Tolentino'];https://www.maceratanotizie.it/42384/denunciati-per-spaccio-due-giovani-di-tolentino;www.maceratanotizie.it;['marche']
42342;Ventenne di Tolentino fermato in strada con la marijuana: denunciato;Nel corso della serata di giovedì 16 aprile i Carabinieri del distaccamento di Tolentino hanno denunciato un giovane di 20 anni, sorpreso in strada con una modesta quantità di stupefacenti.Il ragazzo, già noto alle forze dell’ordine, è stato notato da una pattuglia mentre stava percorrendo a piedi via Fidelfo. Alla vista dei militari, egli ha tentato dapprima di far perdere le proprie tracce, per poi gettare un involucro di plastica in un cassonetto della spazzatura.Dopo averlo fermato, i Carabinieri hanno recuperato quanto da lui abbandonato, ovvero sia alcuni grammi di marijuana. Il giovane è stato pertanto denunciato per detenzione di stupefacenti ai fini di spaccio, nonché sanzionato per il mancato rispetto delle norme atte a contrastare la diffusione del Coronavirus.;2020-04-17; Marche Notizie;['Marche', 'Tolentino', 'Droga', 'Carabinieri'];https://www.maceratanotizie.it/42417/ventenne-di-tolentino-fermato-in-strada-con-la-marijuana-denunciato;www.maceratanotizie.it;['marche']
45442;Porto Recanati, incendio nella notte davanti a unabitazione di via Garibaldi;"Attimi di paura nella notte tra giovedì 23 e venerdì 24 aprile a Porto Recanati, dove ignoti hanno appiccato un incendio davanti a un’abitazione situata in via Garibaldi.L’allarme è stato lanciato intorno alle ore 4.00 a seguito di una telefonata anonima. Sul posto sono così accorsi i Carabinieri, i sanitari del 118 e i Vigili del Fuoco: fortunatamente, nessuna persona ha riportato conseguenze da quanto accaduto.Secondo una prima ricostruzione, il rogo si sarebbe propagato per via del liquido infiammabile con il quale è stato cosparso un mucchio di rifiuti situato sul marciapiede; prima di essere soffocate, le fiamme sono poi arrivate a lambire la facciata e il portone d’ingresso della vicina abitazione.Sul caso sono ora al lavoro i Carabinieri del distaccamento locale.";2020-04-24; Marche Notizie;['Marche', 'Recanati', 'Incendi'];https://www.maceratanotizie.it/42471/porto-recanati-incendio-nella-notte-davanti-a-unabitazione-di-via-garibaldi;www.maceratanotizie.it;['marche']
46385;Incidente stradale alle porte di Macerata, automobilista finisce in ospedale;Nella mattinata di lunedì 27 aprile una donna è rimasta ferita nei dintorni di Macerata in seguito a un incidente stradale.Poco dopo le ore 8.00, l’automobilista si trovava alla guida della propria Smart in contrada Morica quando, per cause non completamente chiarite, ha perso il controllo del mezzo per poi finire contro il ciglio della strada.Sul luogo dell’incidente sono quindi accorsi i Vigili del Fuoco del vicino distaccamento di Macerata e i sanitari del 118: quest’ultimi, dopo aver prestato le prime cure alla ferita, si sono occupati del suo trasporto presso l’ospedale di Macerata, dove la donna è stata sottoposta agli accertamenti del caso.;2020-04-27; Marche Notizie;['Incidenti Stradali', 'Marche', 'Macerata'];https://www.maceratanotizie.it/42484/incidente-stradale-alle-porte-di-macerata-automobilista-finisce-in-ospedale;www.maceratanotizie.it;['marche']
48766;Automobile fuori controllo alle porte di Macerata, ferita una donna;Incidente stradale nei dintorni di Macerata nel pomeriggio di sabato 2 maggio: un’automobilista è infatti rimasta gravemente ferita dopo aver perso il controllo della propria vettura.Il fatto si è verificato in contrada Cimarella per cause non del tutto chiarite. La donna al volante del mezzo ha riportato diversi traumi dopo che la sua automobile ha urtato ripetutamente entrambi i lati della strada.Sul posto sono così intervenuti i sanitari del 118 e i Vigili del Fuoco del comando di Macerata, seguiti poco dopo dall’eliambulanza che ha trasportato d’urgenza la ferita presso l’ospedale regionale di Torrette di Ancona. Presenti anche i Carabinieri del distaccamento di Appignano per i rilievi del caso.;2020-05-4; Marche Notizie;['Marche', 'Macerata', 'Incidenti Stradali'];https://www.maceratanotizie.it/42524/automobile-fuori-controllo-alle-porte-di-macerata-ferita-una-donna;www.maceratanotizie.it;['marche']
49181;Automobile distrutta dalle fiamme a Civitanova Marche, sul posto i Vigili del Fuoco;Attimi di apprensione nel primo pomeriggio di martedì 5 maggio a Civitanova Marche, dove un’automobile è stata avvolta dalle fiamme per cause non ancora appurate.L’allarme è stato lanciato poco dopo le 15.00. L’incendio ha interessato una vettura ubicata in via del Pincio: sul posto sono quindi accorsi i Vigili del Fuoco del distaccamento civitanovese, i quali mediante l’utilizzo di un’autobotte sono infine riusciti ad avere la meglio sul rogo, per poi mettere in sicurezza l’intera area.L’automobile in questione è stata completamente distrutta dalle fiamme, mentre fortunatamente nessuna persona ha invece riportato conseguenze di alcun tipo.;2020-05-5; Marche Notizie;['Marche', 'Civitanova Marche', 'Vigili Del Fuoco', 'Incendi'];https://www.maceratanotizie.it/42542/automobile-distrutta-dalle-fiamme-a-civitanova-marche-sul-posto-i-vigili-del-fuoco;www.maceratanotizie.it;['marche']
49665;Macerata, paziente frattura lo sterno di uninfermiera del pronto soccorso;Choc a Macerata per l’aggressione avvenuta martedì 5 maggio nel pronto soccorso dell’ospedale cittadino a opera di un paziente, il quale si è scagliato violentemente contro due infermieri.Il fatto ha avuto luogo intorno alle ore 13.00. Il protagonista della vicenda, un anziano residente a Treia arrivato poco prima presso la struttura sanitaria maceratese, ha dapprima colpito con un pugno un’infermiera, provocandole la frattura dello sterno, per poi mordere a un braccio un altro dei sanitari intervenuti nel frattempo.L’uomo è stato infine immobilizzato e sedato al fine di essere reso inoffensivo. Restano ancora da chiarire eventuali cause alla base dell’aggressione: sul caso sono ora al lavoro gli agenti della Polizia di Stato.;2020-05-6; Marche Notizie;['Marche', 'Macerata'];https://www.maceratanotizie.it/42551/macerata-paziente-frattura-lo-sterno-di-uninfermiera-del-pronto-soccorso;www.maceratanotizie.it;['marche']
