author,content,date,tags,title,url,website-domain
 Il Giornale,"

É basta una foto pubblicata sui social per scatenare l'inferno. Lo scatto di Paola Caruso a spasso con il piccolo Michelino nel parco del Castello Sforzesco di Milano, infatti, ha innescato una vera e propria bufera sul web. L'ex Bonas di Paolo... Articolo completo »   Commenti »
 Lombardia Milano Paolo Bonolis

",2020-03-14,"['Lombardia', 'Milano', 'Paolo Bonolis']","Paola Caruso a spasso per Milano, il web insorge: ""Sei da denuncia, stai a casa""",https://www.ilgiornale.it/news/spettacoli/paola-caruso-spasso-milano-web-insorge-sei-denuncia-stai-1840654.html,www.ilgiornale.it
 Secolo d'Italia,"

In 48 ore la polizia di Firenze ha identificato il presunto autore della rapina messa a segno in viale Cadorna ai danni di una signora anziana. Si tratta di un 15enne nordafricano, che è stato denunciato. Quella mattina la donna stava andando in... Articolo completo »   Commenti »
 Toscana Firenze Polizia

",2020-03-14,"['Toscana', 'Firenze', 'Polizia']","Firenze, 15enne nordafricano travolge e rapina per strada una donna anziana: ricoverata allospedale",https://www.secoloditalia.it/2020/03/firenze-15enne-nordafricano-travolge-e-rapina-per-strada-una-donna-anziana-ricoverata-allospedale/,www.secoloditalia.it
 Corriere dello Sport,"

Aveva 71 anni e da tempo soffriva di altre patologie. Ad annunciare il decesso il sindaco di Agliana, Luca Benesperi, attraverso un post sul proprio profilo Facebook Articolo completo »   Commenti »
 Coronavirus Toscana Pistoia Agliana Facebook

",2020-03-14,"['Coronavirus', 'Toscana', 'Pistoia', 'Agliana', 'Facebook']","Coronavirus, morto paziente a Pistoia",https://www.corrieredellosport.it/news/attualit/cronaca/2020/03/14-67838361/coronavirus_morto_paziente_a_pistoia/,www.corrieredellosport.it
 Il Giornale,"



""Che devo fare a casa? Mi annoio"". Questa la risposta fornita da un ragazzo di 16 anni agli agenti della polizia municipale che lo hanno fermato mentre si trovava in giro senza motivo. Le strade sono deserte, le serrande dei negozi sono quasi tutte... Articolo completo »   Commenti »
 Lavoro Polizia

",2020-03-14,"['Lavoro', 'Polizia']","Coronavirus, gli agenti al lavoro giorno e notte: ""C'è chi esce e non ha rispetto""",https://www.ilgiornale.it/news/napoli/coronavirus-guerra-polizia-municipale-agli-irresponsabili-1840731.html,www.ilgiornale.it
 Toscana News,"



I Carabinieri della Stazione di Levane, hanno denunciato all'autorità giudiziaria un disoccupato italiano 40enne che già in passato si era lasciato andare ad atti simili quando si era introdotto in un palazzetto dello sport durante una sessione di... Articolo completo »   Commenti »
 Toscana Arezzo Carabinieri

",2020-03-14,"['Toscana', 'Arezzo', 'Carabinieri']","AREZZO  Levane, si denuda davanti a passante: denunciato dai Carabinieri",http://feedproxy.google.com/~r/ToscanaNews/~3/1Ew8IKfJIqg/,feedproxy.google.com
 Il Giornale,"



Artigianali, difettose, senza certificazione. Complice l'emergenza coronavirus la truffa delle mascherine vendute a prezzi esagerati è dietro l'angolo. Specialmente nella Capitale, dove ormai i dispositivi di protezione sono diventati introvabili in... Articolo completo »   Commenti »
 Truffe

",2020-03-14,['Truffe'],"Ecco gli ""sciacalli"" delle mascherine: vendute a peso d'oro e senza certificazione",https://www.ilgiornale.it/news/roma/ecco-sciacalli-delle-mascherine-vendute-peso-doro-e-senza-1840823.html,www.ilgiornale.it
 Il Giornale,"

Un operatore tecnico del 118 di Bergamo è morto nella notte per le conseguenze del contagio da coronavirus. L'uomo, che aveva 51 anni, era in servizio alla centrale operativa del Papa Giovanni XXIII, ospedale al centro dell'emergenza sanitaria.Ad... Articolo completo »   Commenti »
 Lombardia Bergamo

",2020-03-14,"['Lombardia', 'Bergamo']","Coronavirus, morto a Bergamo un operatore del 118",https://www.ilgiornale.it/news/cronache/coronavirus-morto-bergamo-operatore-118-1840829.html,www.ilgiornale.it
 Telegranducato di Toscana,"

Primo morto a Livorno per Coronavirus, nella giornata di questo sabato. Si tratta di un 98enne originario di Campiglia Marittima.   ""Altri 46 casi positivi di Coronavirus ""Covid-19"" nell'area vasta dell'Azienda USL Toscana nord ovest (che comprende... Articolo completo »   Commenti »
 Toscana Livorno Campiglia Marittima

",2020-03-14,"['Toscana', 'Livorno', 'Campiglia Marittima']",Primo morto a Livorno: 98enne originario di Campiglia,https://www.telegranducato.it/2020/03/14/primo-morto-a-livorno-98enne-originario-di-campiglia/,www.telegranducato.it
 Il Giornale,"



In piena emergenza coronavirus, la provincia di Bolzano ""ha ordinato ai non residenti di lasciare il territorio"". La denuncia è arrivata da Alessandro Urzì, consigliere della provincia autonoma di Bolzano e della Regione Trentino Adige per Fratelli... Articolo completo »   Commenti »
 Trentino-Alto Adige Bolzano

",2020-03-14,"['Trentino-Alto Adige', 'Bolzano']","Coronavirus, Bolzano: Daspo per i non residenti",https://www.ilgiornale.it/news/cronache/coronavirus-bolzano-daspo-i-non-residenti-1840899.html,www.ilgiornale.it
 Il Giornale,"



Va detto: i primi sono stati gli ex militari dell'Associazione nazionale carabinieri (Anc) di Chiaravalle centrale, in provincia di Catanzaro. L'illustratore e loro amico Franco Rivolli, di origine veneziana, aveva pubblicato sugli account di... Articolo completo »   Commenti »
 Carabinieri Chiaravalle Centrale Calabria Catanzaro Facebook

",2020-03-15,"['Carabinieri', 'Chiaravalle Centrale', 'Calabria', 'Catanzaro', 'Facebook']",L'Italia cullata dall'infermiera sulla facciata dell'ospedale,https://www.ilgiornale.it/news/milano/litalia-cullata-dallinfermiera-sulla-facciata-dellospedale-1841000.html,www.ilgiornale.it
 Il Giornale,"

Milano. ""Diego? Povero ragazzo, povera famiglia. Siamo ammutoliti quando abbiamo saputo della sua scomparsa. Aveva appena 45 anni e lascia la moglie e una figlia. Purtroppo la sua morte per Coronavirus rappresenta la classica goccia che fa... Articolo completo »   Commenti »
 Lavoro Lombardia Milano

",2020-03-15,"['Lavoro', 'Lombardia', 'Milano']","Diego, operatore 118 morto per il lavoro ""Il simbolo dei rischi di noi soccorritori""",https://www.ilgiornale.it/news/politica/diego-operatore-118-morto-lavoro-simbolo-dei-rischi-noi-1840934.html,www.ilgiornale.it
 Meteo Web,"



L'Austria ha deciso di imporre alla popolazione ""restrizioni"" di massa, per contenere la diffusione del coronavirus.
Da domani la polizia controllerà il rispetto delle misure. Solamente tre i casi un cui è possibile l'uscire dalla propria... Articolo completo »   Commenti »
 Toscana Polizia

",2020-03-15,"['Toscana', 'Polizia']","Coronavirus, anche lAustria chiude tutto: il governo impone lautoisolamento di massa, si può...",http://www.meteoweb.eu/2020/03/coronavirus-anche-austria-chiude-tutto-governo-impone-autoisolamento-massa-si-puo-uscire-casa-solo-3-motivi/1404595/,www.meteoweb.eu
 Il Giornale,"



Non poteva mancare l'intervento delle sardine anche in piena emergenza Coronavirus. A prendersi la scena è stata nuovamente Jasmine Cristallo, che sul proprio profilo Facebook non ha usato giri di parole per condannare coloro che sono partiti dal... Articolo completo »   Commenti »
 Facebook

",2020-03-15,['Facebook'],"La sardina all'attacco: ""Chi torna dal Nord e porta il virus è un criminale""",https://www.ilgiornale.it/news/cronache/sardina-allattacco-chi-torna-nord-e-porta-virus-criminale-1841043.html,www.ilgiornale.it
 Il Giornale,"

All'età di 92 anni è morto questa mattina, domenica 15 marzo, Vittorio Gregotti, grande architetto, urbanista e teorico dell'architettura.Secondo quanto riferito dal Corriere della Sera, Gregotti era ricoverato presso la clinica San Giuseppe di... Articolo completo »   Commenti »
 Lombardia Milano

",2020-03-15,"['Lombardia', 'Milano']","Coronavirus, morto a 92 anni Vittorio Gregotti",https://www.ilgiornale.it/news/cronache/coronavirus-morto-92-anni-vittorio-gregotti-1841047.html,www.ilgiornale.it
 Il Giornale,"

È finalmente finito dietro le sbarre del carcere di Santa Bona (Treviso) il 30enne marocchino accusato di rapina aggravata, lesioni e violenza sessuale nei confronti della titolare di un Bed&Breakfast. Arrestato dai carabinieri, lo straniero avrebbe... Articolo completo »   Commenti »
 Veneto Treviso Carceri Arresti Carabinieri

",2020-03-15,"['Veneto', 'Treviso', 'Carceri', 'Arresti', 'Carabinieri']","Treviso, militari fermano magrebino: doveva scontare 4 anni e 6 mesi",https://www.ilgiornale.it/news/cronache/treviso-militari-fermano-magrebino-doveva-scontare-4-anni-e-1841110.html,www.ilgiornale.it
 Il Giornale,"



In tempo di pandemia da coronavirus l'Inghilterra, come emerso in modo evidente dalle ultime dichiarazioni politiche e dalla tenuità delle contromisure fino ad ora adottate per evitare la diffisione del morbo, continua a mantenere un atteggiamento... Articolo completo »   Commenti »


",2020-03-15,[],"Inghilterra, la denuncia dello studente: ""Ho paura del virus e mi hanno mandato dallo psicologo""",https://www.ilgiornale.it/news/mondo/inghilterra-paura-coronavirus-studente-trattato-pazzo-1841137.html,www.ilgiornale.it
 Il Fatto Quotidiano,"



""Ma adesso fa scuola guida, signora? Adesso? Non può uscire senza una necessità. Qui sono tutti chiusi in casa e lei va in giro, dovrebbe aiutarci"". È la sfuriata che un incredulo poliziotto, in centro a Livorno, riserva a una signora sorpresa per... Articolo completo »   Commenti »
 Toscana Livorno Scuola

",2020-03-15,"['Toscana', 'Livorno', 'Scuola']","Coronavirus, poliziotti sorprendono una signora in strada a Livorno: Ma adesso fa scuola guida?...",https://www.ilfattoquotidiano.it/2020/03/15/coronavirus-poliziotti-sorprendono-una-signora-in-strada-a-livorno-ma-adesso-fa-scuola-guida-sono-tutti-chiusi-in-casa-e-lei-va-in-giro/5737655/,www.ilfattoquotidiano.it
 Il Giornale,"

Il coronavirus è più letale negli uomini che nelle donne. Lo ha confermato l'Istituto superiore di sanità, che ha indagato le caratteristiche dei pazienti deceduti per il Covid-19: negli uomini la letalità risulta il 7,2%, mentre nelle donne il... Articolo completo »   Commenti »
 Coronavirus Estrogeni

",2020-03-15,"['Coronavirus', 'Estrogeni']","Virus colpisce gli uomini. L'esperto: ""Le donne difese dagli estrogeni""",https://www.ilgiornale.it/news/cronache/virus-colpisce-uomini-lesperto-donne-difese-dagli-estrogeni-1841297.html,www.ilgiornale.it
 InterNapoli,"



Il governo federale austriaco ha deciso di imporre alla popolazione ""restrizioni"" di massa, per contenere la diffusione del contagio da coronavirus. Da lunedì, la polizia controllerà il rispetto delle misure. Solamente tre le casistiche per le quali... Articolo completo »   Commenti »
 Toscana Polizia

",2020-03-15,"['Toscana', 'Polizia']","Coronavirus, lAustria come lItalia: autoisolamento di massa",https://internapoli.it/coronavirus-laustria-come-litalia-autoisolamento-di-massa/,internapoli.it
 Il Giornale,"

Il Coronavirus non sta risparmiando neanche gli uomini e le donne di Polizia, Carabinieri e Guardia di Finanza, molti dei quali sono contagiati. Tanto che ieri si è registrato il primo morto, un ispettore capo proprio della Polizia di Brescia. Aveva... Articolo completo »   Commenti »
 Polizia Carabinieri Guardia di Finanza Lombardia Brescia

",2020-03-16,"['Polizia', 'Carabinieri', 'Guardia di Finanza', 'Lombardia', 'Brescia']",Morto ispettore di polizia. Forze dell'ordine in allarme,https://www.ilgiornale.it/news/politica/morto-ispettore-polizia-forze-dellordine-allarme-1841343.html,www.ilgiornale.it
 Il Giornale,"

Ma perché la famiglia Torkey sembra essere al di sopra della legge? Una delle possibili risposte a questa domanda è contenuta in una denuncia.Ricordate la ragazza picchiata dal figlio di Fathy, Mohammed, di cui vi abbiamo parlato nelle puntate... Articolo completo »   Commenti »


",2020-03-16,[],Così il clan egiziano assegnava gli alloggi nel residence del Comune,https://www.ilgiornale.it/news/roma/quei-legami-comune-e-clan-egiziano-cos-assegnavano-alloggi-1834657.html,www.ilgiornale.it
 Il Giornale,"

Negli ultimi giorni Francesco Monte è tornato al centro della cronaca rosa non per sua volontà, ma per alcune dichiarazioni fatte da due sue ex, oggi concorrenti del Grande Fratello Vip.Qualche settimana fa, infatti, Paola Di Benedetto e Teresanna... Articolo completo »   Commenti »
 Francesco Monte Gossip Grande Fratello Vip

",2020-03-16,"['Francesco Monte', 'Gossip', 'Grande Fratello', 'Vip']","La stoccata di Francesco Monte alle sue ex: ""Mai cercato i riflettori a tutti i costi""",https://www.ilgiornale.it/news/spettacoli/stoccata-francesco-monte-sue-ex-mai-cercato-i-riflettori-1841445.html,www.ilgiornale.it
 Vivicentro,"

GUARDIA DI FINANZA FIRENZE EMERGENZA CORONAVIRUS CONTROLLI SUL DIVIETO DI CIRCOLAZIONE 1 ARRESTATO PER DETENZIONE DI COCAINA SEQUESTRATI 8.000 EURO
Guardia di Finanza Firenze: 1 arrestato per detenzione di cocaina
Durante il fine settimana i... Articolo completo »   Commenti »
 Guardia di Finanza Toscana Firenze Arresti Droga

",2020-03-16,"['Guardia di Finanza', 'Toscana', 'Firenze', 'Arresti', 'Droga']",Guardia di Finanza Firenze: 1 arrestato per detenzione di cocaina,https://vivicentro.it/regioni/centro/cronaca-centro/guardia-di-finanza-firenze-1-arrestato-per-detenzione-di-cocaina/,vivicentro.it
 La Gazzetta dello Sport,"



Legrottaglie sul coronavirus: ""Onore ai nostri medici. In Uk selezione naturale in atto""Emergenza coronavirus: la dura condanna di Legrottaglie nei confronti del Regno Unito Articolo completo »   Commenti »
 Coronavirus

",2020-03-16,['Coronavirus'],"Legrottaglie sul coronavirus: ""Onore ai nostri medici. In Uk selezione naturale in atto""",https://www.gazzetta.it/Calcio/Serie-B/16-03-2020/legrottaglie-coronavirus-onore-nostri-codanna-boris-johnson-3601755633500.shtml,www.gazzetta.it
 Il Giornale,"

Si è introdotto all'interno dell'ospedale Piemonte di Messina e ha rubato dal laboratorio medico un borsone contenente materiale sanitario dal valore di oltre quattromila euro. Per questo è stato arrestato dalla polizia della città dello Stretto,... Articolo completo »   Commenti »
 Arresti Piemonte Sicilia Messina Polizia

",2020-03-16,"['Arresti', 'Piemonte', 'Sicilia', 'Messina', 'Polizia']",Ruba all'ospedale e picchia poliziotto: arrestato un marocchino,https://www.ilgiornale.it/news/palermo/ruba-allospedale-e-picchia-poliziotto-arrestato-marocchino-1841690.html,www.ilgiornale.it
 Il Giornale,"

Tanta paura durante la giornata di sabato a Brindisi, dove un extracomunitario armato di machete ha scatentao il panico aggirandosi per le vie di Apani e quindi brandendo la pesante arma anche contro gli uomini della questura, intervenuti... Articolo completo »   Commenti »
 Puglia Brindisi

",2020-03-16,"['Puglia', 'Brindisi']","In strada col machete, poi aggredisce agenti: un ghanese in manette",https://www.ilgiornale.it/news/cronache/brindisi-col-machete-contro-agenti-ghanese-finisce-manette-1841765.html,www.ilgiornale.it
 Meteo Web,"

Paolo Grassi, 65 anni, sindaco di Fivizzano (Massa Carrara) per dieci anni, fino al 2019, è morto dopo aver contratto il coronavirus Covid-19. Grassi era ricoverato solo da due giorni in ospedale: purtroppo le sue condizioni si sono aggravate nel... Articolo completo »   Commenti »
 Fivizzano Toscana Massa

",2020-03-16,"['Fivizzano', 'Toscana', 'Massa']","Coronavirus, morto lex sindaco di Fivizzano: salgono a 12 i decessi in Toscana",http://www.meteoweb.eu/2020/03/coronavirus-morto-lex-sindaco-di-fivizzano-salgono-a-12-i-decessi-in-toscana/1405184/,www.meteoweb.eu
 Telegranducato di Toscana,"

MASSA CARRARA - Paolo Grassi è stato sindaco di Fivizzano per dieci anni, fino al 2019. E' morto dopo aver contratto il Coronavirus Covid-19. L'assessore alla presidenza della Toscana, Vittorio Bugli, lo ricorda e manda un messaggio di condoglianze... Articolo completo »   Commenti »
 Fivizzano Toscana Massa

",2020-03-16,"['Fivizzano', 'Toscana', 'Massa']","Morto ex sindaco di Fivizzano, positivo al coronavirus",https://www.telegranducato.it/2020/03/16/morto/,www.telegranducato.it
 La Gazzetta dello Sport,"

È morto Massimo Ruggeri: addio al conduttore de ""La Signora in giallorosso""Il giornalista è venuto a mancare a 69 anni, stroncato nella notte da un infarto Articolo completo »   Commenti »
 Giornalismo Giornalisti

",2020-03-16,"['Giornalismo', 'Giornalisti']","È morto Massimo Ruggeri: addio al conduttore de ""La Signora in giallorosso""",https://www.gazzetta.it/Calcio/Serie-A/Roma/16-03-2020/morto-massimo-ruggeri-addio-conduttore-de-la-signora-giallorosso-3601755634204.shtml,www.gazzetta.it
 Il Giornale,"

Alzano Lombardo ha poco più di 13 mila abitanti. Sta in provincia di Bergamo e da giorni sta vivendo un dramma immenso. In venti giorni ha avuto 50 decessi, il che vuol dire di media due al giorno. Un comune che generalmente ne conosceva 110 l'anno.... Articolo completo »   Commenti »
 Alzano Lombardo Lombardia Bergamo

",2020-03-16,"['Alzano Lombardo', 'Lombardia', 'Bergamo']","Il sindaco di Alzano: ""Ormai qui contiamo solo i morti. Muoiono in media due persone al giorno""",https://www.ilgiornale.it/news/cronache/alzano-ormai-qui-contiamo-solo-i-morti-muoiono-media-due-1841822.html,www.ilgiornale.it
 Il Giornale,"



""Si invita tutto il personale interessato che le mascherine date in dotazione non dovranno essere gettate, ma riutilizzate in quanto l'Amministrazione ne è sprovvista"". Si legge così, nero su bianco, in un avviso redatto dalla direzione del carcere... Articolo completo »   Commenti »
 Carceri

",2020-03-16,['Carceri'],"Coronavirus, il ministero non ha mascherine. L'avviso ai poliziotti: ""Dovete riusarle""",https://www.ilgiornale.it/news/cronache/coronavirus-ministero-non-ha-mascherine-lavviso-agli-agenti-1841865.html,www.ilgiornale.it
 Il Giornale,"

È stato una settimana nella zona di Lodi per lavoro e oggi si trova in quarantena nella sua Napoli lontano dalla famiglia. Angelo Mollica ha 40 anni ed è assistente capo nel reparto prevenzione crimine della polizia nella sede del capoluogo campano.... Articolo completo »   Commenti »
 Lombardia Lodi Campania Napoli Polizia

",2020-03-16,"['Lombardia', 'Lodi', 'Campania', 'Napoli', 'Polizia']","Poliziotto in quarantena: ""Prima a Lodi per lavoro. Oggi piango con mia figlia al telefono""",https://www.ilgiornale.it/news/cronache/poliziotto-quarantena-lodi-lavoro-oggi-piango-mia-figlia-1841892.html,www.ilgiornale.it
 Il Giornale,"



I carabinieri presidiano il comune di Medicina, finanza e esercito la frazione di Ganzanigo, circondario di Imola, alle porte di Bologna.I due territori da ieri sono ""zona rossa"" e non è più possibile uscire. A spingere la Regione Emilia Romagna a... Articolo completo »   Commenti »
 Carabinieri Emilia-Romagna Imola Bologna

",2020-03-17,"['Carabinieri', 'Emilia-Romagna', 'Imola', 'Bologna']",Nuovo focolaio nel Bolognese. Il virus dilagato nella bocciofila,https://www.ilgiornale.it/news/politica/nuovo-focolaio-nel-bolognese-virus-dilagato-nella-bocciofila-1841941.html,www.ilgiornale.it
 Il Giornale,"

Pochi giorni fa l'abbiamo vista esordire alla conduzione di ""Detto Fatto"", in sostituzione di un'influenzata Bianca Guaccero. Oggi, a pochi giorni di distanza, la felicità di Elisa D'Ospina si è trasformata in profonda tristezza per la perdita di... Articolo completo »   Commenti »


",2020-03-17,[],"Morta la zia di Elisa D'Ospina: ""Maledetto virus, non può avere neanche il funerale""",https://www.ilgiornale.it/news/spettacoli/dramma-elisa-dospina-morta-zia-maledetto-virus-non-puoi-1841991.html,www.ilgiornale.it
 Il Giornale,"

Un atteggiamento indifferente, a metà tra l'imprudenza e la derisione. Accade nel Regno Unito, nello stesso momento in cui diversi Paesi del mondo (e in Europa, in particolare) si diffonde l'emergenza dovuta alla diffusione del coronavirus. E accade... Articolo completo »   Commenti »


",2020-03-17,[],"Regno Unito, la studentessa italiana denuncia: ""Qui nessuna precauzione per il virus""",https://www.ilgiornale.it/news/cronache/regno-unito-studentessa-italiana-denuncia-qui-nessuna-1842066.html,www.ilgiornale.it
 Il Giornale,"

Mario Fresa, conosciuto in ambito giudiziario per il suo ruolo di procuratore generale della cassazione, sarebbe responsabile di violenze domestiche ai danni della compagna. La donna stessa lo ha accusato di averla picchiata. Il tutto sarebbe... Articolo completo »   Commenti »
 Giustizia Cassazione

",2020-03-17,"['Giustizia', 'Cassazione']","La denuncia della compagna del giudice: ""Mi ha picchiata""",https://www.ilgiornale.it/news/roma/mario-fresa-denuncia-compagna-mi-ha-picchiata-1842043.html,www.ilgiornale.it
 Il Giornale,"



O rinunciano a proteggersi dal virus o rischiano la vita. Non hanno altra scelta i pompieri in servizio alla tendopoli di San Ferdinando, provincia di Reggio Calabria. Che in cinque, a turno, restano a disposizione, 24 ore su 24, in quel luogo in... Articolo completo »   Commenti »
 Vigili Del Fuoco Tendopoli Calabria Reggio Calabria

",2020-03-17,"['Vigili Del Fuoco', 'Tendopoli', 'Calabria', 'Reggio Calabria']","""Noi a rischio contagio, lo Stato ci ha dimenticati"". La denuncia dei pompieri",https://www.ilgiornale.it/news/cronache/noi-rischio-contagio-stato-ci-ha-dimenticati-denuncia-dei-1842200.html,www.ilgiornale.it
 Il Giornale,"



Soltanto nella giornata sono stati intensificati i controlli da parte delle ofrze di polizia. Gli accertamenti, tutti relativi alle nuove disposizioni legate al contenimento della diffusione del nuovo coronavirus, hanno riguardato persone e diversi... Articolo completo »   Commenti »
 Viminale Polizia

",2020-03-17,"['Viminale', 'Polizia']","Virus, il Viminale intensifica i controlli: (solo) ieri 7.890 denunce",https://www.ilgiornale.it/news/cronache/virus-viminale-intensifica-i-controlli-solo-ieri-7890-1842280.html,www.ilgiornale.it
 Fanpage,"



Alcune lavoratrici di una ditta esterna sarebbero state licenziate solo perché lamentavano la mancanza di guanti e mascherine durante il loro lavoro in ospedale a Livorno, lo denunciano le dirette interessate e i rappresentanti dell'Unione Sindacale... Articolo completo »   Commenti »
 Toscana Livorno

",2020-03-17,"['Toscana', 'Livorno']",Licenziate perché lamentano mancanza di mascherine in ospedale la denuncia dei sindacati a Livorno,https://www.fanpage.it/attualita/licenziate-perche-lamentano-mancanza-di-mascherine-in-ospedale-la-denuncia-dei-sindacati-a-livorno/,www.fanpage.it
 In Terris,"



Il coronavirus irrompe anche nelle carceri italiane. Infatti, è stato confermato il primo caso di contagio all'interno di un carcere. Si tratta di un detenuto di Voghera, come riportato dai media locali.
Mascherine prodotte nel carcere di Massa... Articolo completo »   Commenti »
 Lombardia Voghera Carceri Toscana Massa

",2020-03-17,"['Lombardia', 'Voghera', 'Carceri', 'Toscana', 'Massa']","Covid-19, a Voghera il primo detenuto positivo",https://www.interris.it/primo-piano/covid-19-a-voghera-il-primo-detenuto-positivo/,www.interris.it
 Il Giornale,"



""La settimana scorsa il comandante e il direttore ci avevano vietato l'uso della mascherina, in quanto rischiava di far preoccupare i detenuti nel cUore e perché non avevano una disposizione di servizio in merito"". A scrivere è un agente del carcere... Articolo completo »   Commenti »
 Carceri

",2020-03-17,['Carceri'],"I messaggi ai poliziotti: ""Non usate mascherine, spaventano i detenuti""",https://www.ilgiornale.it/news/cronache/carcere-mascherine-assenti-o-vietate-fanno-preoccupare-i-1842310.html,www.ilgiornale.it
 Fanpage,"

C. C., 30 anni, è stato arrestato a Massa di Somma (Napoli) durante i controlli anti diffusione coronavirus: fermato durante i pattugliamenti, è risultato essere ricercato in Francia per l'omicidio di Vittorio Barruffo, il cuoco napoletano il cui... Articolo completo »   Commenti »
 Arresti Toscana Omicidi Campania Napoli

",2020-03-17,"['Arresti', 'Toscana', 'Omicidi', 'Campania', 'Napoli']","Controlli coronavirus, arresto Massa di Somma per l'omicidio del cuoco Barruffo in Francia",https://napoli.fanpage.it/controlli-coronavirus-arresto-massa-di-somma-per-lomicidio-del-cuoco-barruffo-in-francia/,napoli.fanpage.it
 Giustizia News24,"

Era ricercato dal 2 marzo scorso per l'omicidio del cuoco napoletano Vittorio Barruffo, ma le misure di contenimento dei contagi da Coronavirus gli sono costate care. La polizia ha arrestato domenica sera a Massa di Somma (Napoli), C.C., 30enne,... Articolo completo »   Commenti »
 Omicidi Arresti Toscana Polizia Campania Napoli

",2020-03-17,"['Omicidi', 'Arresti', 'Toscana', 'Polizia', 'Campania', 'Napoli']",Cuoco napoletano ucciso in Francia: 30enne arrestato a Massa di Somma,https://www.giustizianews24.it/2020/03/17/cuoco-napoletano-ucciso-in-francia-30enne-arrestato-a-massa-di-somma/,www.giustizianews24.it
 Il Giornale,"

A Bergamo è morto il primo medico di famiglia contagiato da coronavirus. Si tratta di Mario Giovita, 65 anni. A dare la notizia è stato Silvestro Scotti, il segretario generale della Federazione dei medici di medicina generale. La vittima era... Articolo completo »   Commenti »
 Lombardia Bergamo

",2020-03-17,"['Lombardia', 'Bergamo']","""Qui scenari da apocalisse"". A Bergamo muore il primo medico di famiglia",https://www.ilgiornale.it/news/cronache/coronavirus-bergamo-morto-primo-medico-famiglia-1842396.html,www.ilgiornale.it
 La Gazzetta dello Sport,"

Mayweather, nuovo lutto: muore a 58 anni lo zio che l'aveva lanciatoRoger, ex pugile due volte campione del mondo, era malato da tempo Articolo completo »   Commenti »


",2020-03-17,[],"Mayweather, nuovo lutto: muore a 58 anni lo zio che l'aveva lanciato",https://www.gazzetta.it/Sport-Vari/17-03-2020/boxe-morto-roger-mayweather-zio-floyd-mayweather-3601789056590.shtml,www.gazzetta.it
 La Gazzetta dello Sport,"

Coronavirus, oltre 2.500 morti in Italia. Impennata negli Usa: 6.000 contagiati. Il Papa: ""Signore, ferma l'epidemia""Gli infettati nel nostro Paese sono oltre 26.000. A Catania sequestrate 20mila mascherine non sicure provenienti dalla Cina Articolo completo »   Commenti »
 Sicilia Catania

",2020-03-18,"['Sicilia', 'Catania']","Coronavirus, oltre 2.500 morti in Italia. Impennata negli Usa: 6.000 contagiati. Il Papa: ""Signore,...",https://www.gazzetta.it/Altri-Mondi/18-03-2020/coronavirus-ultime-notizie-italia-mondo-oggi-mercoledi-18-marzo-diretta-3601798629915.shtml,www.gazzetta.it
 Il Giornale,"



Camici bianchi in prima linea senza difese. Questa volta i medici di famiglia dell'area di Milano e hinterland, quella più sotto pressione, sono allo stremo e hanno deciso di mettere nero su bianco la denuncia del mancato rispetto delle regole di... Articolo completo »   Commenti »
 Proteste Lombardia Milano

",2020-03-18,"['Proteste', 'Lombardia', 'Milano']",In prima linea senza difese. La protesta dei medici di base,https://www.ilgiornale.it/news/politica/linea-senza-difese-protesta-dei-medici-base-1842465.html,www.ilgiornale.it
 Il Giornale,"



Non sono bastate la soppressione dei colloqui con i familiari, le udienze a distanza, il blocco dei trasferimenti: il coronavirus è riuscito ugualmente a scavalcare le mura di cinta ed entrare all'interno delle carceri. Il primo detenuto contagiato... Articolo completo »   Commenti »
 Carceri

",2020-03-18,['Carceri'],Il virus entra in carcere: in dieci sono positivi. Il governo pronto a liberare 12mila detenuti,https://www.ilgiornale.it/news/politica/virus-entra-carcere-dieci-sono-positivi-governo-pronto-1842455.html,www.ilgiornale.it
 Telegranducato di Toscana,"

Pontedera (PI) - Denunciati alcuni ragazzi per inosservanza del Decreto. Il personale della Squadra Volanti del commissariato di Pontedera ha denunciato otto ragazzi, tra cui due minorenni, per inosservanza del Decreto promulgato per arginare la... Articolo completo »   Commenti »
 Toscana Pontedera Decreti

",2020-03-18,"['Toscana', 'Pontedera', 'Decreti']","Pontedera, denunciati alcuni ragazzi per inosservanza del Decreto",https://www.telegranducato.it/2020/03/18/pontedera-denunciati-alcuni-ragazzi-per-inosservanza-del-decreto/,www.telegranducato.it
 Blitz,"

Coronavirus: fermato per un controllo, arrestato per l'omicidio di Vittorio Barruffo
MASSA DI SOMMA (NAPOLI)  -  I controlli anti diffusione del coronavirus hanno portato all'arresto del presunto omicida di Vittorio Barruffo, il cuoco napoletano il... Articolo completo »   Commenti »
 Arresti Omicidi Toscana Campania Napoli

",2020-03-18,"['Arresti', 'Omicidi', 'Toscana', 'Campania', 'Napoli']","Coronavirus: fermato per un controllo, arrestato per lomicidio di Vittorio Barruffo in Francia",https://www.blitzquotidiano.it/cronaca-italia/coronavirus-controllo-omicidio-vittorio-barruffo-3162999/,www.blitzquotidiano.it
